PERMNO,date,NAMEENDT,NCUSIP,TICKER,COMNAM,CUSIP,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
19285,12/16/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.34,54.67,53.87,53.87,53.89,54.02
19285,12/17/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.98,53.69,52.26,52.22,52.23,53.55
19285,12/20/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.36,52.04,50.91,50.92,50.93,51.9
19285,12/21/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.16,52.16,52.13,52.13,52.14,51.505
19285,12/22/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.65,52.65,52.52,52.52,52.53,51.87
19285,12/23/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.51,53.185,52.82,52.83,52.85,52.54
19285,12/27/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.93,53.59,53.53,53.53,53.54,53.28
19285,12/28/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.24,53.77,53.48,53.48,53.51,53.45
19285,12/29/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.14,53.865,53.74,53.74,53.75,53.44
19285,12/30/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.5,54.25,53.55,53.55,53.56,53.825
19285,12/31/2021,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.36,54.56,54.24,54.24,54.25,53.54
19285,1/3/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.22,53.6,52.52,52.53,52.54,53.15
19285,1/4/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.21,54.64,53.82,53.79,53.8,54.24
19285,1/5/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.31,54.42,52.37,52.36,52.37,53.6
19285,1/6/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.45,53.51,53.5,53.5,53.51,52.45
19285,1/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.83,53.83,51.84,51.84,51.85,53.33
19285,1/10/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.34,52.5,52.32,52.35,52.36,51.23
19285,1/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.89,52.705,52.54,52.54,52.55,52.52
19285,1/12/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.46,53.41,53,53,53.01,53.19
19285,1/13/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.07,53.32,52.2,52.23,52.24,53
19285,1/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,50.16,51.48,51.1,51.09,51.1,51.48
19285,1/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.21,50.37,49.65,49.65,49.66,50.2
19285,1/19/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,48.73,50.29,48.79,48.79,48.8,49.86
19285,1/20/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.995,50.19,48.03,48.03,48.04,49.19
19285,1/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.48,48.86,47.8,47.79,47.8,48.26
19285,1/24/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.31,47.81,47.66,47.67,47.68,45.61
19285,1/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.11,47.56,47.21,47.21,47.22,47.06
19285,1/26/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.08,48.31,46.67,46.65,46.66,47.82
19285,1/27/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.94,47.51,46.09,46.09,46.1,46.98
19285,1/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.47,46.71,46.45,46.44,46.45,46.2
19285,1/31/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.28,47.74,47.68,47.66,47.67,46.44
19285,2/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.38,48.07,47.05,47.04,47.05,48
19285,2/2/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.19,48.15,47.51,47.51,47.52,47.25
19285,2/3/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.17,47.34,46.24,46.26,46.27,46.81
19285,2/4/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.84,46.48,45.84,45.86,45.87,45.97
19285,2/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.35,46.12,45.72,45.71,45.72,45.65
19285,2/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.25,46.95,46.06,46.05,46.06,45.54
19285,2/9/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.84,48.08,47.98,47.99,48,46.98
19285,2/10/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.755,48.19,47.15,47.15,47.16,47.22
19285,2/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.99,47.22,45.5,45.5,45.51,47.04
19285,2/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.29,45.78,44.79,44.79,44.81,45.52
19285,2/15/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.34,45.86,45.75,45.75,45.76,45.56
19285,2/16/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45,45.91,45.65,45.65,45.66,45.46
19285,2/17/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.46,45.5,44.58,44.58,44.59,45.16
19285,2/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.96,44.88,44.08,44.08,44.1,44.74
19285,2/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.71,45.65,45.29,45.27,45.28,43.99
19285,2/23/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.75,45.79,43.84,43.86,43.87,45.76
19285,2/24/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.45,44.82,44.71,44.71,44.74,42.75
19285,2/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.13,45.46,45.23,45.22,45.23,44.685
19285,2/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.23,45.1,44.88,44.87,44.88,44.46
19285,3/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.48,45.16,43.72,43.72,43.74,45.16
19285,3/2/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.035,45.1803,44.91,44.9,44.91,44.14
19285,3/3/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.98,45.91,45.88,45.88,45.89,45.38
19285,3/4/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.325,45.64,45,45,45.01,45.19
19285,3/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.47,45.045,43.52,43.49,43.5,45
19285,3/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.85,44.42,43.58,43.58,43.59,43.4
19285,3/9/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.135,45.14,44.59,44.6,44.61,44.44
19285,3/10/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.56,44.18,43.81,43.8,43.81,43.93
19285,3/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.19,44.32,43.22,43.21,43.22,44.28
19285,3/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.835,44.1,42.91,42.9,42.91,43.55
19285,3/15/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.415,45.33,45.2,45.22,45.23,43.5
19285,3/16/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.52,47.1,46.88,46.87,46.89,45.56
19285,3/17/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.15,47.12,47.12,47.11,47.12,46.21
19285,3/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.64,47.83,47.78,47.76,47.77,47.16
19285,3/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.98,47.93,47.48,47.46,47.47,47.28
19285,3/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.016,47.935,47.49,47.49,47.5,47.59
19285,3/23/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.45,47.29,46.52,46.49,46.51,46.86
19285,3/24/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.03,46.73,46.17,46.16,46.17,46.69
19285,3/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.54,46.44,46.39,46.39,46.4,46.19
19285,3/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46,46.91,46.89,46.89,46.91,46.44
19285,3/29/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.18,48.48,48.08,48.07,48.08,47.73
19285,3/30/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.36,48.22,47.57,47.57,47.59,47.88
19285,3/31/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.83,47.53,45.87,45.88,45.9,47.29
19285,4/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.65,46.41,46.04,46.03,46.04,46.3
19285,4/4/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.68,45.72,45.25,45.25,45.26,45.51
19285,4/5/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.34,45.175,44.54,44.54,44.55,45.04
19285,4/6/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.31,44.04,43.88,43.87,43.88,43.97
19285,4/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.08,44.01,43.69,43.68,43.69,43.33
19285,4/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.16,44.41,43.38,43.38,43.39,43.84
19285,4/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.305,43.26,42.44,42.44,42.45,42.81
19285,4/12/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.5205,43.2,41.78,41.76,41.78,42.66
19285,4/13/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.65,42.6,42.11,42.11,42.12,41.8
19285,4/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.27,42.33,41.28,41.28,41.29,42.12
19285,4/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.96,41.78,41.29,41.3,41.31,41.33
19285,4/19/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.35,42.55,42.5,42.5,42.51,41.45
19285,4/20/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.86,43.74,43.45,43.45,43.47,42.86
19285,4/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.57,44.68,42.82,42.79,42.8,43.87
19285,4/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.61,42.55,41.67,41.67,41.69,42.46
19285,4/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.78,42.02,41.96,41.97,41.98,41.4
19285,4/26/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.93,41.78,40.05,40.04,40.05,41.6
19285,4/27/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40,40.93,40.26,40.22,40.26,40.09
19285,4/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,36.23,39.655,39.41,39.36,39.4,36.28
19285,4/29/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.1,39.59,38.27,38.28,38.29,39.56
19285,5/2/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.6256,39.04,38.6,38.61,38.62,38.54
19285,5/3/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.04,38.78,38.38,38.37,38.38,38.61
19285,5/4/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.31,39.575,39.41,39.41,39.42,38.49
19285,5/5/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.57,39.43,37.96,37.99,38,38.96
19285,5/6/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.07,38,37.78,37.78,37.79,37.78
19285,5/9/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.02,38.79,38.13,38.13,38.14,37.22
19285,5/10/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.215,38.9,38.09,38.09,38.1,38.61
19285,5/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.53,38.76,37.59,37.59,37.6,38.07
19285,5/12/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.28,39.14,39.1,39.12,39.13,37.51
19285,5/13/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.59,40.43,40.19,40.18,40.19,39.59
19285,5/16/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.26,40.275,39.86,39.86,39.88,39.93
19285,5/17/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.32,40.73,40.18,40.18,40.19,40.62
19285,5/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.2,39.48,37.36,37.37,37.38,38.75
19285,5/19/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,36.91,38.01,37.41,37.41,37.42,37.1
19285,5/20/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,36.98,38.23,37.96,37.95,37.96,37.96
19285,5/23/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.6601,38.58,38.27,38.27,38.28,38.52
19285,5/24/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37,38.25,37.94,37.94,37.97,38.05
19285,5/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.57,38.465,38.29,38.29,38.3,37.68
19285,5/26/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.7,39.465,39.33,39.32,39.33,38.7
19285,5/27/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.75,40.365,40.23,40.22,40.23,39.76
19285,5/31/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.8,39.99,39.31,39.3,39.31,39.78
19285,6/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.51,39.41,38.94,38.93,38.94,39.27
19285,6/2/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.01,40.1,40.08,40.07,40.08,39.26
19285,6/3/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.45,39.895,39.59,39.58,39.59,39.65
19285,6/6/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.54,40.145,39.57,39.57,39.58,39.77
19285,6/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.14,40.01,39.99,39.97,39.98,39.24
19285,6/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.16,39.82,39.39,39.36,39.39,39.75
19285,6/9/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.84,39.6,38.85,38.84,38.85,39.19
19285,6/10/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.02,38.27,37.34,37.33,37.34,38.27
19285,6/13/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,36.05,37.06,36.49,36.49,36.51,36.42
19285,6/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.77,36.83,35.94,35.95,35.96,36.41
19285,6/15/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.9,37.175,36.77,36.75,36.76,36.33
19285,6/16/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.36,35.99,34.58,34.6,34.61,35.87
19285,6/17/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.24,35.18,34.41,34.4,34.41,34.65
19285,6/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.34,35.16,35.01,35.01,35.02,34.73
19285,6/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.12,35.08,34.78,34.78,34.79,34.37
19285,6/23/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.47,34.98,34.82,34.81,34.82,34.67
19285,6/24/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.965,36.4,36.3,36.29,36.3,35.16
19285,6/27/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.58,36.53,36.11,36.12,36.13,36.35
19285,6/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.91,36.98,35.99,36,36.01,36.23
19285,6/29/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.3,35.97,35.79,35.77,35.78,35.92
19285,6/30/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.32,36.35,35.66,35.66,35.67,35.52
19285,7/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.3797,36.26,36,35.99,36,35.77
19285,7/5/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.01,36.09,36.07,36.07,36.09,35.41
19285,7/6/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.77,36.41,36.18,36.18,36.19,36.3
19285,7/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.8,36.44,36.4,36.39,36.4,36.26
19285,7/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.94,36.505,36.07,36.07,36.08,36.41
19285,7/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.71,36.83,36.53,36.53,36.54,35.91
19285,7/12/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.931,37.19,36.13,36.13,36.14,36.54
19285,7/13/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.2,35.975,35.73,35.71,35.73,35.52
19285,7/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.69,35.69,35.61,35.61,35.62,35
19285,7/15/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.565,36.25,36,36,36.01,36.12
19285,7/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.39,36.33,35.55,35.55,35.56,36.1
19285,7/19/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.93,37.3,37.17,37.16,37.17,36
19285,7/20/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,36.965,37.53,37.39,37.38,37.39,37.15
19285,7/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.22,38.315,38.27,38.27,38.28,37.4
19285,7/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.065,38.64,38.5,38.49,38.5,38.4
19285,7/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.9525,38.61,38.23,38.21,38.22,38.37
19285,7/26/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.17,38.255,38.09,38.08,38.09,37.9
19285,7/27/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.03,39.66,39.54,39.51,39.53,38.32
19285,7/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.155,40.06,39.48,39.46,39.47,39.9
19285,7/29/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.27,40.625,40.53,40.53,40.54,39.73
19285,8/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.15,41.035,40.57,40.57,40.59,40.15
19285,8/2/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.205,41.14,40.41,40.42,40.43,40.41
19285,8/3/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.9,40.87,40.76,40.75,40.77,40.51
19285,8/4/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.79,41.899,41.81,41.81,41.82,40.8
19285,8/5/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.28,41.93,41.88,41.87,41.89,41.55
19285,8/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.91,42.67,41.94,41.94,41.95,42.23
19285,8/9/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.48,41.9,41.76,41.76,41.77,41.66
19285,8/10/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.53,43.185,42.86,42.85,42.86,42.64
19285,8/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.02,43.9102,43.05,43.05,43.06,43.06
19285,8/12/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.05,44,43.97,43.95,43.97,43.26
19285,8/15/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.52,44.505,44.41,44.41,44.42,43.76
19285,8/16/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.96,44.6,44.39,44.39,44.41,44.06
19285,8/17/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.78,44.46,44.13,44.13,44.14,43.86
19285,8/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.99,44.405,44.3,44.3,44.31,44.23
19285,8/19/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.325,44.08,42.48,42.47,42.48,44
19285,8/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.4,41.93,41.62,41.63,41.64,41.89
19285,8/23/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.19,41.86,41.46,41.46,41.47,41.62
19285,8/24/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.325,41.77,41.66,41.66,41.67,41.45
19285,8/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.6,42.255,41.99,41.99,42,42
19285,8/26/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.195,42.24,40.24,40.24,40.25,42.17
19285,8/29/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.73,40.275,39.74,39.74,39.75,39.84
19285,8/30/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.22,40.09,39.31,39.32,39.33,39.81
19285,8/31/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.96,39.605,39.12,39.11,39.12,39.57
19285,9/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.9673,39.82,39.79,39.79,39.8,39.03
19285,9/2/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.355,40.79,39.58,39.58,39.59,40.7
19285,9/6/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.17,40.31,40.3,40.29,40.3,39.74
19285,9/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.35,41.525,41.5,41.5,41.51,40.43
19285,9/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.05,42.16,42.12,42.11,42.12,41.14
19285,9/9/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.93,42.66,42.17,42.17,42.18,42.27
19285,9/12/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.96,42.76,42.29,42.3,42.31,42.48
19285,9/13/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.81,41.79,40.88,40.87,40.88,41.22
19285,9/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.76,40.92,40.18,40.18,40.19,40.82
19285,9/15/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.875,40.66,40.4,40.39,40.4,40
19285,9/16/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.11,40.07,38.44,38.43,38.44,40.07
19285,9/19/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,38.03,38.89,38.82,38.83,38.84,38.14
19285,9/20/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.25,38.59,37.81,37.8,37.81,38.49
19285,9/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.455,38.71,37.51,37.5,37.51,38.06
19285,9/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,36.19,37.38,36.2,36.19,36.2,37.25
19285,9/23/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.6275,36.39,36.11,36.11,36.12,35.95
19285,9/26/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.95,36.18,35.28,35.29,35.3,35.87
19285,9/27/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.01,35.78,35.55,35.54,35.55,35.72
19285,9/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.48,37.185,36.9,36.91,36.92,35.59
19285,9/29/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.35,36.6,35.62,35.64,35.65,36.48
19285,9/30/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.46,36.355,35.56,35.59,35.6,35.74
19285,10/3/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.695,37.22,36.81,36.8,36.81,35.93
19285,10/4/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.39,38.63,38.58,38.59,38.6,37.45
19285,10/5/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.69,38.53,38.2,38.22,38.23,37.92
19285,10/6/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,36.98,38.21,37.21,37.18,37.19,37.99
19285,10/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.02,36.96,35.33,35.32,35.33,36.7
19285,10/10/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.38,36.045,35.6,35.59,35.61,35.65
19285,10/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.965,35.95,35.15,35.14,35.15,35.45
19285,10/12/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.77,35.39,34.88,34.88,34.89,35.19
19285,10/13/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,33.1,35.14,34.85,34.86,34.87,33.89
19285,10/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.34,35.81,34.57,34.67,34.68,35.1
19285,10/17/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.92,35.99,35.55,35.55,35.56,35.52
19285,10/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.85,36.81,36.32,36.34,36.36,36.49
19285,10/19/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,34.57,35.89,34.89,34.88,34.89,35.82
19285,10/20/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,33.93,35.26,34.06,34.04,34.05,34.89
19285,10/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,33.955,35.35,35.19,35.18,35.19,34.2
19285,10/24/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.21,36.065,35.85,35.86,35.87,35.48
19285,10/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,35.78,37.325,37.29,37.26,37.27,35.78
19285,10/26/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.08,37.93,37.14,37.13,37.14,37.37
19285,10/27/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.53,38.59,37.88,37.87,37.88,38.05
